time,surv,lower,upper,strata
5.8288843258042435,0.1505703932318616,0.11912013733267811,0.1903241872084209,LUNG1 (n=422)
5.927446954141,0.14778205261645677,0.11658182019204218,0.18733225334411066,LUNG1 (n=422)
6.5160848733744015,0.14499371200105193,0.11404855979994197,0.18433530907116893,LUNG1 (n=422)
6.650239561943874,0.1422053713856471,0.11152045759348624,0.18133325568519704,LUNG1 (n=422)
6.767967145790554,0.13941703077024226,0.10899762008905226,0.17832598962170315,LUNG1 (n=422)
6.792607802874743,0.13662869015483742,0.10648015922106285,0.17531340213974778,LUNG1 (n=422)
6.8172484599589325,0.13384034953943258,0.10396819271130654,0.1722953789778576,LUNG1 (n=422)
6.891170431211499,0.13105200892402774,0.10146184447222788,0.16927179997919795,LUNG1 (n=422)
6.9021218343600275,0.1282636683086229,0.09896124504808083,0.16624253868260608,LUNG1 (n=422)
7.041752224503765,0.12547532769321806,0.0964665320983785,0.16320746187563112,LUNG1 (n=422)
7.408624229979466,0.12268698707781321,0.09397785092870169,0.16016642910520587,LUNG1 (n=422)
7.474332648870637,0.11989864646240837,0.09149535507466339,0.1571192921409675,LUNG1 (n=422)
7.660506502395619,0.11704391678473199,0.08895192074957659,0.15400767449281275,LUNG1 (n=422)
7.794661190965092,0.1140427907133286,0.08626622938435728,0.15076302982639014,LUNG1 (n=422)
7.923340177960301,0.11087493541573613,0.08341754210929196,0.14737009737516948,LUNG1 (n=422)
8.172484599589323,0.10770708011814367,0.08058029125445623,0.14396591184987398,LUNG1 (n=422)
8.2600958247775491,0.10453922482055121,0.07775479070583839,0.14055017609688158,LUNG1 (n=422)
8.323066392881588,0.10137136952295875,0.07494137964761435,0.13712256976426468,LUNG1 (n=422)
